gene,uniprot,oid,version,panel,synapse_id,filename
MCEE,Q96PE7,OID31033,v1,Neurology_II,syn52361730,MCEE_Q96PE7_OID31033_v1_Neurology_II.tar
MCEMP1,Q8IX19,OID30501,v1,Inflammation_II,syn52361448,MCEMP1_Q8IX19_OID30501_v1_Inflammation_II.tar
MCFD2,Q8NI22,OID20171,v1,Cardiometabolic,syn51470370,MCFD2_Q8NI22_OID20171_v1_Cardiometabolic.tar
MCTS1,Q9ULC4,OID31444,v1,Oncology_II,syn52362305,MCTS1_Q9ULC4_OID31444_v1_Oncology_II.tar
MDGA1,Q8NFP4,OID20951,v1,Neurology,syn51468612,MDGA1_Q8NFP4_OID20951_v1_Neurology.tar
MDH1,P40925,OID30669,v1,Inflammation_II,syn52362706,MDH1_P40925_OID30669_v1_Inflammation_II.tar
MDK,P21741,OID21489,v1,Oncology,syn51468479,MDK_P21741_OID21489_v1_Oncology.tar
MDM1,Q8TC05,OID30945,v1,Neurology_II,syn52362757,MDM1_Q8TC05_OID30945_v1_Neurology_II.tar
MECR,Q9BV79,OID30274,v1,Cardiometabolic_II,syn52362968,MECR_Q9BV79_OID30274_v1_Cardiometabolic_II.tar
MED18,Q9BUE0,OID21236,v1,Oncology,syn51469769,MED18_Q9BUE0_OID21236_v1_Oncology.tar
MED21,Q13503,OID30066,v1,Cardiometabolic_II,syn52363156,MED21_Q13503_OID30066_v1_Cardiometabolic_II.tar
MEGF10,Q96KG7,OID20746,v1,Inflammation,syn51469075,MEGF10_Q96KG7_OID20746_v1_Inflammation.tar
MEGF11,A6BM72,OID30099,v1,Cardiometabolic_II,syn52361918,MEGF11_A6BM72_OID30099_v1_Cardiometabolic_II.tar
MEGF9,Q9H1U4,OID20285,v1,Cardiometabolic,syn51470984,MEGF9_Q9H1U4_OID20285_v1_Cardiometabolic.tar
MELTF,P08582,OID30347,v1,Cardiometabolic_II,syn52362678,MELTF_P08582_OID30347_v1_Cardiometabolic_II.tar
MENT,Q9BUN1,OID30595,v1,Inflammation_II,syn52362687,MENT_Q9BUN1_OID30595_v1_Inflammation_II.tar
MEP1A,Q16819,OID31459,v1,Oncology_II,syn52361326,MEP1A_Q16819_OID31459_v1_Oncology_II.tar
MEP1B,Q16820,OID20168,v1,Cardiometabolic,syn51471270,MEP1B_Q16820_OID20168_v1_Cardiometabolic.tar
MEPE,Q9NQ76,OID20753,v1,Inflammation,syn51470035,MEPE_Q9NQ76_OID20753_v1_Inflammation.tar
MERTK,Q12866,OID20657,v1,Inflammation,syn51470745,MERTK_Q12866_OID20657_v1_Inflammation.tar
MESD,Q14696,OID21099,v1,Neurology,syn51471282,MESD_Q14696_OID21099_v1_Neurology.tar
MET,P08581,OID20269,v1,Cardiometabolic,syn51470941,MET_P08581_OID20269_v1_Cardiometabolic.tar
METAP1,P53582,OID20815,v1,Neurology,syn51468886,METAP1_P53582_OID20815_v1_Neurology.tar
METAP1D,Q6UB28,OID20519,v1,Inflammation,syn51470184,METAP1D_Q6UB28_OID20519_v1_Inflammation.tar
METAP2,P50579,OID21437,v1,Oncology,syn51470100,METAP2_P50579_OID21437_v1_Oncology.tar
MFAP3,P55082,OID20057,v1,Cardiometabolic,syn51469984,MFAP3_P55082_OID20057_v1_Cardiometabolic.tar
MFAP3L,O75121,OID30933,v1,Neurology_II,syn52361382,MFAP3L_O75121_OID30933_v1_Neurology_II.tar
MFAP4,P55083,OID30598,v1,Inflammation_II,syn52361629,MFAP4_P55083_OID30598_v1_Inflammation_II.tar
MFAP5,Q13361,OID20239,v1,Cardiometabolic,syn51469323,MFAP5_Q13361_OID20239_v1_Cardiometabolic.tar
MFGE8,Q08431,OID21134,v1,Neurology,syn51469554,MFGE8_Q08431_OID21134_v1_Neurology.tar
MGLL,Q99685,OID20711,v1,Inflammation,syn51470160,MGLL_Q99685_OID20711_v1_Inflammation.tar
MGMT,P16455,OID20588,v1,Inflammation,syn51470904,MGMT_P16455_OID20588_v1_Inflammation.tar
MIA,Q16674,OID21531,v1,Oncology,syn51470192,MIA_Q16674_OID21531_v1_Oncology.tar
MICALL2,Q8IY33,OID30889,v1,Neurology_II,syn52361621,MICALL2_Q8IY33_OID30889_v1_Neurology_II.tar
MICB_MICA_Q29980,Q29983,OID20593,v1,Inflammation,syn51468471,MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation.tar
MIF,P14174,OID21073,v1,Neurology,syn51470937,MIF_P14174_OID21073_v1_Neurology.tar
MILR1,Q7Z6M3,OID20482,v1,Inflammation,syn51470259,MILR1_Q7Z6M3_OID20482_v1_Inflammation.tar
MINDY1,Q8N5J2,OID31399,v1,Oncology_II,syn52362625,MINDY1_Q8N5J2_OID31399_v1_Oncology_II.tar
MINK1,Q8N4C8,OID31156,v1,Neurology_II,syn52363016,MINK1_Q8N4C8_OID31156_v1_Neurology_II.tar
MITD1,Q8WV92,OID20959,v1,Neurology,syn51468988,MITD1_Q8WV92_OID20959_v1_Neurology.tar
MKI67,P46013,OID30455,v1,Inflammation_II,syn52362511,MKI67_P46013_OID30455_v1_Inflammation_II.tar
MLLT1,Q03111,OID31211,v1,Oncology_II,syn52361419,MLLT1_Q03111_OID31211_v1_Oncology_II.tar
MLN,P12872,OID20541,v1,Inflammation,syn51468734,MLN_P12872_OID20541_v1_Inflammation.tar
MME,P08473,OID21307,v1,Oncology,syn51470229,MME_P08473_OID21307_v1_Oncology.tar
MMP1,P03956,OID20672,v1,Inflammation,syn51468526,MMP1_P03956_OID20672_v1_Inflammation.tar
MMP10,P09238,OID20687,v1,Inflammation,syn51470913,MMP10_P09238_OID20687_v1_Inflammation.tar
MMP12,P39900,OID21439,v1,Oncology,syn51469901,MMP12_P39900_OID21439_v1_Oncology.tar
MMP13,P45452,OID20807,v1,Neurology,syn51471215,MMP13_P45452_OID20807_v1_Neurology.tar
MMP15,P51511,OID30299,v1,Cardiometabolic_II,syn52362812,MMP15_P51511_OID30299_v1_Cardiometabolic_II.tar
MMP3,P08254,OID21083,v1,Neurology,syn51470108,MMP3_P08254_OID21083_v1_Neurology.tar
MMP7,P09237,OID20087,v1,Cardiometabolic,syn51469139,MMP7_P09237_OID20087_v1_Cardiometabolic.tar
MMP8,P22894,OID21019,v1,Neurology,syn51469904,MMP8_P22894_OID21019_v1_Neurology.tar
MMP9,P14780,OID21103,v1,Neurology,syn51469362,MMP9_P14780_OID21103_v1_Neurology.tar
MMUT,P22033,OID30159,v1,Cardiometabolic_II,syn52362018,MMUT_P22033_OID30159_v1_Cardiometabolic_II.tar
MN1,Q10571,OID30908,v1,Neurology_II,syn52362431,MN1_Q10571_OID30908_v1_Neurology_II.tar
MNAT1,P51948,OID31327,v1,Oncology_II,syn52363050,MNAT1_P51948_OID31327_v1_Oncology_II.tar
MNDA,P41218,OID20156,v1,Cardiometabolic,syn51470955,MNDA_P41218_OID20156_v1_Cardiometabolic.tar
MOCS2,O96007,OID30638,v1,Inflammation_II,syn52363530,MOCS2_O96007_OID30638_v1_Inflammation_II.tar
MOG,Q16653,OID21384,v1,Oncology,syn51470915,MOG_Q16653_OID21384_v1_Oncology.tar
MORC3,Q14149,OID31073,v1,Neurology_II,syn52361930,MORC3_Q14149_OID31073_v1_Neurology_II.tar
MORF4L1,Q9UBU8,OID31257,v1,Oncology_II,syn52362161,MORF4L1_Q9UBU8_OID31257_v1_Oncology_II.tar
MORF4L2,Q15014,OID31160,v1,Oncology_II,syn52362580,MORF4L2_Q15014_OID31160_v1_Oncology_II.tar
MORN4,Q8NDC4,OID31217,v1,Oncology_II,syn52361572,MORN4_Q8NDC4_OID31217_v1_Oncology_II.tar
MPHOSPH8,Q99549,OID20092,v1,Cardiometabolic,syn51471353,MPHOSPH8_Q99549_OID20092_v1_Cardiometabolic.tar
MPI,P34949,OID21288,v1,Oncology,syn51468697,MPI_P34949_OID21288_v1_Oncology.tar
MPIG6B,O95866,OID20779,v1,Inflammation,syn51469026,MPIG6B_O95866_OID20779_v1_Inflammation.tar
MPO,P05164,OID21100,v1,Neurology,syn51469805,MPO_P05164_OID21100_v1_Neurology.tar
MPRIP,Q6WCQ1,OID31420,v1,Oncology_II,syn52361497,MPRIP_Q6WCQ1_OID31420_v1_Oncology_II.tar
MRC1,P22897,OID30694,v1,Inflammation_II,syn52362646,MRC1_P22897_OID30694_v1_Inflammation_II.tar
MRI1,Q9BV20,OID30891,v1,Neurology_II,syn52363031,MRI1_Q9BV20_OID30891_v1_Neurology_II.tar
MRPL24,Q96A35,OID30178,v1,Cardiometabolic_II,syn52363035,MRPL24_Q96A35_OID30178_v1_Cardiometabolic_II.tar
MRPL28,Q13084,OID31023,v1,Neurology_II,syn52363654,MRPL28_Q13084_OID31023_v1_Neurology_II.tar
MRPL46,Q9H2W6,OID20858,v1,Neurology,syn51468996,MRPL46_Q9H2W6_OID20858_v1_Neurology.tar
MRPL52,Q86TS9,OID31239,v1,Oncology_II,syn52363064,MRPL52_Q86TS9_OID31239_v1_Oncology_II.tar
MRPL58,Q14197,OID31036,v1,Neurology_II,syn52361760,MRPL58_Q14197_OID31036_v1_Neurology_II.tar
MRPS16,Q9Y3D3,OID30489,v1,Inflammation_II,syn52362660,MRPS16_Q9Y3D3_OID30489_v1_Inflammation_II.tar
MSLN,Q13421,OID21380,v1,Oncology,syn51469070,MSLN_Q13421_OID21380_v1_Oncology.tar
MSLNL,Q96KJ4,OID30939,v1,Neurology_II,syn52363646,MSLNL_Q96KJ4_OID30939_v1_Neurology_II.tar
MSMB,P08118,OID20275,v1,Cardiometabolic,syn51468800,MSMB_P08118_OID20275_v1_Cardiometabolic.tar
MSR1,P21757,OID21063,v1,Neurology,syn51469208,MSR1_P21757_OID21063_v1_Neurology.tar
MSRA,Q9UJ68,OID21513,v1,Oncology,syn51470518,MSRA_Q9UJ68_OID21513_v1_Oncology.tar
MST1,P26927,OID30713,v1,Inflammation_II,syn52363520,MST1_P26927_OID30713_v1_Inflammation_II.tar
MSTN,O14793,OID20115,v1,Cardiometabolic,syn51471262,MSTN_O14793_OID20115_v1_Cardiometabolic.tar
MTDH,Q86UE4,OID30538,v1,Inflammation_II,syn52361610,MTDH_Q86UE4_OID30538_v1_Inflammation_II.tar
MTHFD2,P13995,OID31078,v1,Neurology_II,syn52362410,MTHFD2_P13995_OID31078_v1_Neurology_II.tar
MTHFSD,Q2M296,OID31305,v1,Oncology_II,syn52362550,MTHFSD_Q2M296_OID31305_v1_Oncology_II.tar
MTIF3,Q9H2K0,OID31513,v1,Oncology_II,syn52361881,MTIF3_Q9H2K0_OID31513_v1_Oncology_II.tar
MTPN,P58546,OID20080,v1,Cardiometabolic,syn51470469,MTPN_P58546_OID20080_v1_Cardiometabolic.tar
MTR,Q99707,OID30110,v1,Cardiometabolic_II,syn52361613,MTR_Q99707_OID30110_v1_Cardiometabolic_II.tar
MTSS1,O43312,OID31492,v1,Oncology_II,syn52361852,MTSS1_O43312_OID31492_v1_Oncology_II.tar
MTSS2,Q765P7,OID31409,v1,Oncology_II,syn52362679,MTSS2_Q765P7_OID31409_v1_Oncology_II.tar
MTUS1,Q9ULD2,OID31315,v1,Oncology_II,syn52363003,MTUS1_Q9ULD2_OID31315_v1_Oncology_II.tar
MUC13,Q9H3R2,OID20866,v1,Neurology,syn51470249,MUC13_Q9H3R2_OID20866_v1_Neurology.tar
MUC16,Q8WXI7,OID21378,v1,Oncology,syn51469906,MUC16_Q8WXI7_OID21378_v1_Oncology.tar
MUC2,Q02817,OID30377,v1,Cardiometabolic_II,syn52362546,MUC2_Q02817_OID30377_v1_Cardiometabolic_II.tar
MUCL3,Q3MIW9,OID31170,v1,Oncology_II,syn52361974,MUCL3_Q3MIW9_OID31170_v1_Oncology_II.tar
MVK,Q03426,OID20459,v1,Inflammation,syn51470487,MVK_Q03426_OID20459_v1_Inflammation.tar
MXRA8,Q9BRK3,OID30583,v1,Inflammation_II,syn52361932,MXRA8_Q9BRK3_OID30583_v1_Inflammation_II.tar
MYBPC1,Q00872,OID30296,v1,Cardiometabolic_II,syn52361608,MYBPC1_Q00872_OID30296_v1_Cardiometabolic_II.tar
MYBPC2,Q14324,OID30199,v1,Cardiometabolic_II,syn52361946,MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II.tar
MYCBP2,O75592,OID30996,v1,Neurology_II,syn52363669,MYCBP2_O75592_OID30996_v1_Neurology_II.tar
MYDGF,Q969H8,OID30313,v1,Cardiometabolic_II,syn52361875,MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II.tar
MYH4,Q9Y623,OID30061,v1,Cardiometabolic_II,syn52361933,MYH4_Q9Y623_OID30061_v1_Cardiometabolic_II.tar
MYH7B,A7E2Y1,OID31178,v1,Oncology_II,syn52363630,MYH7B_A7E2Y1_OID31178_v1_Oncology_II.tar
MYH9,P35579,OID30382,v1,Cardiometabolic_II,syn52362458,MYH9_P35579_OID30382_v1_Cardiometabolic_II.tar
MYL1,P05976,OID30120,v1,Cardiometabolic_II,syn52361858,MYL1_P05976_OID30120_v1_Cardiometabolic_II.tar
MYL3,P08590,OID30251,v1,Cardiometabolic_II,syn52362049,MYL3_P08590_OID30251_v1_Cardiometabolic_II.tar
MYL4,P12829,OID30245,v1,Cardiometabolic_II,syn52362505,MYL4_P12829_OID30245_v1_Cardiometabolic_II.tar
MYL6B,P14649,OID30936,v1,Neurology_II,syn52363379,MYL6B_P14649_OID30936_v1_Neurology_II.tar
MYLPF,Q96A32,OID30917,v1,Neurology_II,syn52362435,MYLPF_Q96A32_OID30917_v1_Neurology_II.tar
MYO6,Q9UM54,OID30989,v1,Neurology_II,syn52361619,MYO6_Q9UM54_OID30989_v1_Neurology_II.tar
MYO9B,Q13459,OID20451,v1,Inflammation,syn51470178,MYO9B_Q13459_OID20451_v1_Inflammation.tar
MYOC,Q99972,OID21121,v1,Neurology,syn51470129,MYOC_Q99972_OID21121_v1_Neurology.tar
MYOM1,P52179,OID30834,v1,Neurology_II,syn52363176,MYOM1_P52179_OID30834_v1_Neurology_II.tar
MYOM2,P54296,OID30131,v1,Cardiometabolic_II,syn52361435,MYOM2_P54296_OID30131_v1_Cardiometabolic_II.tar
MYOM3,Q5VTT5,OID30633,v1,Inflammation_II,syn52362524,MYOM3_Q5VTT5_OID30633_v1_Inflammation_II.tar
MZB1,Q8WU39,OID20732,v1,Inflammation,syn51469571,MZB1_Q8WU39_OID20732_v1_Inflammation.tar
MZT1,Q08AG7,OID21186,v1,Oncology,syn51471263,MZT1_Q08AG7_OID21186_v1_Oncology.tar
NAA10,P41227,OID30188,v1,Cardiometabolic_II,syn52361609,NAA10_P41227_OID30188_v1_Cardiometabolic_II.tar
NAA80,Q93015,OID30893,v1,Neurology_II,syn52361799,NAA80_Q93015_OID30893_v1_Neurology_II.tar
NAAA,Q02083,OID20931,v1,Neurology,syn51469365,NAAA_Q02083_OID20931_v1_Neurology.tar
NACC1,Q96RE7,OID31393,v1,Oncology_II,syn52363572,NACC1_Q96RE7_OID31393_v1_Oncology_II.tar
NADK,O95544,OID20178,v1,Cardiometabolic,syn51470016,NADK_O95544_OID20178_v1_Cardiometabolic.tar
NAGA,P17050,OID30509,v1,Inflammation_II,syn52363077,NAGA_P17050_OID30509_v1_Inflammation_II.tar
NAGK,Q9UJ70,OID30271,v1,Cardiometabolic_II,syn52362501,NAGK_Q9UJ70_OID30271_v1_Cardiometabolic_II.tar
NAGPA,Q9UK23,OID30643,v1,Inflammation_II,syn52361565,NAGPA_Q9UK23_OID30643_v1_Inflammation_II.tar
NAMPT,P43490,OID21227,v1,Oncology,syn51469285,NAMPT_P43490_OID21227_v1_Oncology.tar
NAP1L4,Q99733,OID31475,v1,Oncology_II,syn52361825,NAP1L4_Q99733_OID31475_v1_Oncology_II.tar
NAPRT,Q6XQN6,OID31114,v1,Neurology_II,syn52362961,NAPRT_Q6XQN6_OID31114_v1_Neurology_II.tar
NARS1,O43776,OID31035,v1,Neurology_II,syn52362941,NARS1_O43776_OID31035_v1_Neurology_II.tar
NBL1,P41271,OID21486,v1,Oncology,syn51469325,NBL1_P41271_OID21486_v1_Oncology.tar
NBN,O60934,OID20442,v1,Inflammation,syn51468705,NBN_O60934_OID20442_v1_Inflammation.tar
NCAM1,P13591,OID20354,v1,Cardiometabolic,syn51469937,NCAM1_P13591_OID20354_v1_Cardiometabolic.tar
NCAM2,O15394,OID21095,v1,Neurology,syn51469060,NCAM2_O15394_OID21095_v1_Neurology.tar
NCAN,O14594,OID21055,v1,Neurology,syn51470022,NCAN_O14594_OID21055_v1_Neurology.tar
NCF2,P19878,OID20567,v1,Inflammation,syn51469723,NCF2_P19878_OID20567_v1_Inflammation.tar
NCK2,O43639,OID20683,v1,Inflammation,syn51468916,NCK2_O43639_OID20683_v1_Inflammation.tar
NCLN,Q969V3,OID20448,v1,Inflammation,syn51471343,NCLN_Q969V3_OID20448_v1_Inflammation.tar
NCR1,O76036,OID20566,v1,Inflammation,syn51468711,NCR1_O76036_OID20566_v1_Inflammation.tar
NCR3LG1,Q68D85,OID31490,v1,Oncology_II,syn52363459,NCR3LG1_Q68D85_OID31490_v1_Oncology_II.tar
NCS1,P62166,OID21458,v1,Oncology,syn51471407,NCS1_P62166_OID21458_v1_Oncology.tar
NDRG1,Q92597,OID20792,v1,Neurology,syn51469885,NDRG1_Q92597_OID20792_v1_Neurology.tar
NDST1,P52848,OID31369,v1,Oncology_II,syn52363266,NDST1_P52848_OID31369_v1_Oncology_II.tar
NDUFA5,Q16718,OID30520,v1,Inflammation_II,syn52363346,NDUFA5_Q16718_OID30520_v1_Inflammation_II.tar
NDUFB7,P17568,OID31521,v1,Oncology_II,syn52362963,NDUFB7_P17568_OID31521_v1_Oncology_II.tar
NDUFS6,O75380,OID21224,v1,Oncology,syn51471315,NDUFS6_O75380_OID21224_v1_Oncology.tar
NEB,P20929,OID30105,v1,Cardiometabolic_II,syn52361980,NEB_P20929_OID30105_v1_Cardiometabolic_II.tar
NECAP2,Q9NVZ3,OID30089,v1,Cardiometabolic_II,syn52362060,NECAP2_Q9NVZ3_OID30089_v1_Cardiometabolic_II.tar
NECTIN1,Q15223,OID30545,v1,Inflammation_II,syn52362027,NECTIN1_Q15223_OID30545_v1_Inflammation_II.tar
NECTIN2,Q92692,OID20222,v1,Cardiometabolic,syn51471139,NECTIN2_Q92692_OID20222_v1_Cardiometabolic.tar
NECTIN4,Q96NY8,OID21490,v1,Oncology,syn51470023,NECTIN4_Q96NY8_OID21490_v1_Oncology.tar
NEDD4L,Q96PU5,OID30521,v1,Inflammation_II,syn52362726,NEDD4L_Q96PU5_OID30521_v1_Inflammation_II.tar
NEDD9,Q14511,OID30503,v1,Inflammation_II,syn52363261,NEDD9_Q14511_OID30503_v1_Inflammation_II.tar
NEFL,P07196,OID20871,v1,Neurology,syn51469014,NEFL_P07196_OID20871_v1_Neurology.tar
NEK7,Q8TDX7,OID31250,v1,Oncology_II,syn52362785,NEK7_Q8TDX7_OID31250_v1_Oncology_II.tar
NELL1,Q92832,OID21494,v1,Oncology,syn51469719,NELL1_Q92832_OID21494_v1_Oncology.tar
NELL2,Q99435,OID20706,v1,Inflammation,syn51469063,NELL2_Q99435_OID20706_v1_Inflammation.tar
NENF,Q9UMX5,OID31354,v1,Oncology_II,syn52362440,NENF_Q9UMX5_OID31354_v1_Oncology_II.tar
NEO1,Q92859,OID31066,v1,Neurology_II,syn52362427,NEO1_Q92859_OID31066_v1_Neurology_II.tar
NEXN,Q0ZGT2,OID30678,v1,Inflammation_II,syn52363661,NEXN_Q0ZGT2_OID30678_v1_Inflammation_II.tar
NFASC,O94856,OID20634,v1,Inflammation,syn51468940,NFASC_O94856_OID20634_v1_Inflammation.tar
NFAT5,O94916,OID30522,v1,Inflammation_II,syn52361255,NFAT5_O94916_OID30522_v1_Inflammation_II.tar
NFATC1,O95644,OID20545,v1,Inflammation,syn51471027,NFATC1_O95644_OID20545_v1_Inflammation.tar
NFATC3,Q12968,OID20470,v1,Inflammation,syn51470355,NFATC3_Q12968_OID20470_v1_Inflammation.tar
NFE2,Q16621,OID30268,v1,Cardiometabolic_II,syn52362983,NFE2_Q16621_OID30268_v1_Cardiometabolic_II.tar
NFIC,P08651,OID30988,v1,Neurology_II,syn52361432,NFIC_P08651_OID30988_v1_Neurology_II.tar
NFKB1,P19838,OID30160,v1,Cardiometabolic_II,syn52361796,NFKB1_P19838_OID30160_v1_Cardiometabolic_II.tar
NFKB2,Q00653,OID31258,v1,Oncology_II,syn52362366,NFKB2_Q00653_OID31258_v1_Oncology_II.tar
NFKBIE,O00221,OID21212,v1,Oncology,syn51471363,NFKBIE_O00221_OID21212_v1_Oncology.tar
NFU1,Q9UMS0,OID31510,v1,Oncology_II,syn52363563,NFU1_Q9UMS0_OID31510_v1_Oncology_II.tar
NFX1,Q12986,OID30158,v1,Cardiometabolic_II,syn52362417,NFX1_Q12986_OID30158_v1_Cardiometabolic_II.tar
NFYA,P23511,OID30134,v1,Cardiometabolic_II,syn52361561,NFYA_P23511_OID30134_v1_Cardiometabolic_II.tar
NGF,P01138,OID20920,v1,Neurology,syn51471267,NGF_P01138_OID20920_v1_Neurology.tar
NGFR,P08138,OID30300,v1,Cardiometabolic_II,syn52361514,NGFR_P08138_OID30300_v1_Cardiometabolic_II.tar
NGRN,Q9NPE2,OID31115,v1,Neurology_II,syn52362378,NGRN_Q9NPE2_OID31115_v1_Neurology_II.tar
NHLRC3,Q5JS37,OID30614,v1,Inflammation_II,syn52361329,NHLRC3_Q5JS37_OID30614_v1_Inflammation_II.tar
NID1,P14543,OID20362,v1,Cardiometabolic,syn51469406,NID1_P14543_OID20362_v1_Cardiometabolic.tar
NID2,Q14112,OID21085,v1,Neurology,syn51468415,NID2_Q14112_OID21085_v1_Neurology.tar
NINJ1,Q92982,OID21167,v1,Oncology,syn51470965,NINJ1_Q92982_OID21167_v1_Oncology.tar
NIT1,Q86X76,OID30252,v1,Cardiometabolic_II,syn52361994,NIT1_Q86X76_OID30252_v1_Cardiometabolic_II.tar
NIT2,Q9NQR4,OID30336,v1,Cardiometabolic_II,syn52361349,NIT2_Q9NQR4_OID30336_v1_Cardiometabolic_II.tar
NLGN1,Q8N2Q7,OID30900,v1,Neurology_II,syn52361424,NLGN1_Q8N2Q7_OID30900_v1_Neurology_II.tar
NLGN2,Q8NFZ4,OID30878,v1,Neurology_II,syn52361525,NLGN2_Q8NFZ4_OID30878_v1_Neurology_II.tar
NME1,P15531,OID30451,v1,Inflammation_II,syn52361868,NME1_P15531_OID30451_v1_Inflammation_II.tar
NME3,Q13232,OID20789,v1,Inflammation,syn51469411,NME3_Q13232_OID20789_v1_Inflammation.tar
NMI,Q13287,OID31378,v1,Oncology_II,syn52362984,NMI_Q13287_OID31378_v1_Oncology_II.tar
NMNAT1,Q9HAN9,OID20913,v1,Neurology,syn51469505,NMNAT1_Q9HAN9_OID20913_v1_Neurology.tar
NMRK2,Q9NPI5,OID31163,v1,Oncology_II,syn52363631,NMRK2_Q9NPI5_OID31163_v1_Oncology_II.tar
NMT1,P30419,OID31021,v1,Neurology_II,syn52361758,NMT1_P30419_OID31021_v1_Neurology_II.tar
NOMO1,Q15155,OID21106,v1,Neurology,syn51470607,NOMO1_Q15155_OID21106_v1_Neurology.tar
NOP56,O00567,OID30055,v1,Cardiometabolic_II,syn52362537,NOP56_O00567_OID30055_v1_Cardiometabolic_II.tar
NOS1,P29475,OID20863,v1,Neurology,syn51469556,NOS1_P29475_OID20863_v1_Neurology.tar
NOS2,P35228,OID30087,v1,Cardiometabolic_II,syn52362605,NOS2_P35228_OID30087_v1_Cardiometabolic_II.tar
NOS3,P29474,OID20834,v1,Neurology,syn51471432,NOS3_P29474_OID20834_v1_Neurology.tar
NOTCH1,P46531,OID20311,v1,Cardiometabolic,syn51471248,NOTCH1_P46531_OID20311_v1_Cardiometabolic.tar
NOTCH2,Q04721,OID30407,v1,Cardiometabolic_II,syn52362023,NOTCH2_Q04721_OID30407_v1_Cardiometabolic_II.tar
NOTCH3,Q9UM47,OID20253,v1,Cardiometabolic,syn51469038,NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic.tar
NPC2,P61916,OID30418,v1,Cardiometabolic_II,syn52361860,NPC2_P61916_OID30418_v1_Cardiometabolic_II.tar
NPDC1,Q9NQX5,OID20205,v1,Cardiometabolic,syn51470101,NPDC1_Q9NQX5_OID20205_v1_Cardiometabolic.tar
NPHS1,O60500,OID30540,v1,Inflammation_II,syn52363102,NPHS1_O60500_OID30540_v1_Inflammation_II.tar
NPHS2,Q9NP85,OID30462,v1,Inflammation_II,syn52362831,NPHS2_Q9NP85_OID30462_v1_Inflammation_II.tar
NPL,Q9BXD5,OID30329,v1,Cardiometabolic_II,syn52362562,NPL_Q9BXD5_OID30329_v1_Cardiometabolic_II.tar
NPM1,P06748,OID20961,v1,Neurology,syn51469119,NPM1_P06748_OID20961_v1_Neurology.tar
NPPB,P16860,OID20049,v1,Cardiometabolic,syn51471418,NPPB_P16860_OID20049_v1_Cardiometabolic.tar
NPPC,P23582,OID20568,v1,Inflammation,syn51468586,NPPC_P23582_OID20568_v1_Inflammation.tar
NPR1,P16066,OID30116,v1,Cardiometabolic_II,syn52361682,NPR1_P16066_OID30116_v1_Cardiometabolic_II.tar
NPTN,Q9Y639,OID21235,v1,Oncology,syn51469639,NPTN_Q9Y639_OID21235_v1_Oncology.tar
NPTX1,Q15818,OID21074,v1,Neurology,syn51468578,NPTX1_Q15818_OID21074_v1_Neurology.tar
NPTX2,P47972,OID30390,v1,Cardiometabolic_II,syn52361417,NPTX2_P47972_OID30390_v1_Cardiometabolic_II.tar
NPTXR,O95502,OID20191,v1,Cardiometabolic,syn51471033,NPTXR_O95502_OID20191_v1_Cardiometabolic.tar
NPY,P01303,OID21388,v1,Oncology,syn51468446,NPY_P01303_OID21388_v1_Oncology.tar
NRCAM,Q92823,OID20229,v1,Cardiometabolic,syn51469672,NRCAM_Q92823_OID20229_v1_Cardiometabolic.tar
NRGN,Q92686,OID30674,v1,Inflammation_II,syn52363383,NRGN_Q92686_OID30674_v1_Inflammation_II.tar
NRN1,Q9NPD7,OID30983,v1,Neurology_II,syn52362784,NRN1_Q9NPD7_OID30983_v1_Neurology_II.tar
NRP1,O14786,OID20390,v1,Cardiometabolic,syn51471036,NRP1_O14786_OID20390_v1_Cardiometabolic.tar
NRP2,O60462,OID21081,v1,Neurology,syn51470145,NRP2_O60462_OID21081_v1_Neurology.tar
NRTN,Q99748,OID20465,v1,Inflammation,syn51470373,NRTN_Q99748_OID20465_v1_Inflammation.tar
NRXN3,Q9Y4C0,OID30901,v1,Neurology_II,syn52362756,NRXN3_Q9Y4C0_OID30901_v1_Neurology_II.tar
NSFL1C,Q9UNZ2,OID21022,v1,Neurology,syn51471408,NSFL1C_Q9UNZ2_OID21022_v1_Neurology.tar
NT5C,Q8TCD5,OID30294,v1,Cardiometabolic_II,syn52361456,NT5C_Q8TCD5_OID30294_v1_Cardiometabolic_II.tar
NT5C1A,Q9BXI3,OID31102,v1,Neurology_II,syn52362019,NT5C1A_Q9BXI3_OID31102_v1_Neurology_II.tar
NT5C3A,Q9H0P0,OID20553,v1,Inflammation,syn51468754,NT5C3A_Q9H0P0_OID20553_v1_Inflammation.tar
NT5E,P21589,OID21498,v1,Oncology,syn51469398,NT5E_P21589_OID21498_v1_Oncology.tar
NTF3,P20783,OID20591,v1,Inflammation,syn51471290,NTF3_P20783_OID20591_v1_Inflammation.tar
NTF4,P34130,OID21208,v1,Oncology,syn51471151,NTF4_P34130_OID21208_v1_Oncology.tar
NTRK2,Q16620,OID20136,v1,Cardiometabolic,syn51470527,NTRK2_Q16620_OID20136_v1_Cardiometabolic.tar
